"","incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","new_georeferenced_column","zipcode"
"1288",233307769,"September",8,2021,23:48:00,"BRONX",46,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",1011751,250275,40.853587401,-73.9005913559999,"POINT (-73.90059135599995 40.85358740100002)",10457
"1289",233828149,"September",20,2021,14:02:00,"BROOKLYN",94,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1000805,200665,40.717448534,-73.9402809869999,"POINT (-73.94028098699994 40.71744853400003)",11211
"1290",228369051,"May",18,2021,18:25:00,"BRONX",42,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1009613,241202,40.828691071,-73.908354064,"POINT (-73.90835406399998 40.82869107100004)",10456
"1291",231941627,"August",6,2021,16:40:00,"BRONX",48,0,NA,FALSE,"45-64","M","BLACK","25-44","M","BLACK HISPANIC",1015971,251537,40.857037059,-73.885331025,"POINT (-73.88533102499997 40.85703705900005)",10458
"1292",232733684,"August",25,2021,23:16:00,"MANHATTAN",28,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","WHITE HISPANIC","18-24","F","BLACK",998362,231048,40.8008463210001,-73.9490300849999,"POINT (-73.94903008499993 40.800846321000044)",10026
"1293",232632359,"August",23,2021,09:30:00,"MANHATTAN",19,0,"COMMERCIAL BLDG",TRUE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",999095,224575,40.78307848,-73.946396856,"POINT (-73.94639685599996 40.78307848000002)",10128
"1294",231635821,"July",30,2021,17:55:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1009107,234424,40.810088815,-73.910207563,"POINT (-73.91020756299997 40.81008881500002)",10455
"1295",230885990,"July",15,2021,13:40:00,"BRONX",47,0,"PVT HOUSE",FALSE,NA,NA,NA,"25-44","M","BLACK",1022476,260798,40.8824298810001,-73.861762856,"POINT (-73.86176285599998 40.882429881000064)",10467
"1296",232888020,"August",29,2021,21:43:00,"MANHATTAN",7,0,NA,FALSE,"25-44","F","BLACK","25-44","M","BLACK",987050,201534,40.7198487750001,-73.989900372,"POINT (-73.98990037199997 40.71984877500006)",10002
"1297",229946095,"June",22,2021,03:58:00,"QUEENS",108,0,NA,FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",1000081,208688,40.739471036,-73.9428738679999,"POINT (-73.94287386799994 40.73947103600005)",11101
"1298",225601139,"March",12,2021,21:00:00,"BRONX",48,0,"PVT HOUSE",FALSE,"25-44","F","BLACK","18-24","M","BLACK",1018554,245062,40.839255451,-73.876026698,"POINT (-73.87602669799998 40.839255451000035)",10460
"1299",223801324,"January",31,2021,00:25:00,"BROOKLYN",69,0,NA,TRUE,NA,NA,NA,"45-64","M","BLACK",1006887,171672,40.6378558560001,-73.918438189,"POINT (-73.91843818899997 40.637855856000044)",11236
"1300",228262995,"May",15,2021,21:07:00,"BRONX",44,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1010688,245851,40.841448077,-73.904451309,"POINT (-73.90445130899997 40.841448077000045)",10457
"1301",225438895,"March",10,2021,07:30:00,"MANHATTAN",28,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","18-24","M","BLACK",998054,232172,40.8039318790001,-73.950140244,"POINT (-73.95014024399995 40.80393187900006)",10026
"1302",226542631,"April",5,2021,17:45:00,"BROOKLYN",75,0,NA,FALSE,"18-24","M","BLACK","<18","F","BLACK",1018470,183006,40.668928013,-73.876646083,"POINT (-73.87664608299998 40.66892801300003)",11208
"1303",227344443,"April",25,2021,06:30:00,"BRONX",50,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1012082,259912,40.8800369860001,-73.8993548409999,"POINT (-73.89935484099993 40.88003698600005)",10463
"1304",231110269,"July",20,2021,15:15:00,"QUEENS",105,0,"BANK",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1053012,187109,40.6799888900001,-73.752088626,"POINT (-73.752088626 40.67998889000006)",11413
"1305",226503933,"April",2,2021,16:08:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK",1009909,241902,40.8306115150001,-73.907281814,"POINT (-73.90728181399999 40.83061151500005)",10456
"1306",229411216,"June",11,2021,00:44:00,"BRONX",43,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",1020518,242653,40.832635601,-73.868941832,"POINT (-73.86894183199998 40.83263560100005)",10472
"1307",232444801,"August",18,2021,16:55:00,"BROOKLYN",83,0,NA,FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK",1009743,191336,40.6918213940001,-73.908073407,"POINT (-73.90807340699997 40.69182139400005)",11207
"1308",231866067,"August",5,2021,11:30:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1008123,244271,40.8371187430001,-73.913727148,"POINT (-73.91372714799998 40.837118743000076)",10456
"1309",222563766,"January",3,2021,21:21:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","25-44","M","BLACK",1005947,235372,40.812699137,-73.921619736,"POINT (-73.92161973599997 40.81269913700004)",10454
"1310",228482609,"May",20,2021,00:30:00,"BROOKLYN",77,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",998074,184626,40.673429889,-73.9501657009999,"POINT (-73.95016570099993 40.673429889000026)",11216
"1311",228918109,"May",31,2021,11:15:00,"BROOKLYN",83,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1006644,195886,40.704318465,-73.9192333,"POINT (-73.91923329999997 40.70431846500002)",11237
"1312",229848435,"June",20,2021,22:38:00,"BRONX",46,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1011671,248756,40.8494184470001,-73.900886752,"POINT (-73.90088675199996 40.84941844700006)",10457
"1313",232013189,"August",9,2021,21:00:00,"BROOKLYN",84,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",988466,194673,40.7010163950001,-73.984796409,"POINT (-73.98479640899996 40.701016395000075)",11201
"1314",225397350,"March",10,2021,02:04:00,"STATEN ISLAND",120,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","WHITE","25-44","M","WHITE HISPANIC",962020,165682,40.6214155990001,-74.080078505,"POINT (-74.08007850499997 40.62141559900005)",10304
"1315",230712737,"July",9,2021,17:55:00,"BRONX",42,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1012450,243020,40.833672355,-73.8980951349999,"POINT (-73.89809513499995 40.83367235500003)",10456
"1316",223710786,"January",29,2021,04:00:00,"BROOKLYN",84,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK",989308,193690,40.698317848,-73.9817604679999,"POINT (-73.98176046799993 40.698317848000045)",11201
"1317",223782357,"January",30,2021,20:00:00,"MANHATTAN",32,0,NA,FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",999042,235844,40.814008904,-73.9465634159999,"POINT (-73.94656341599993 40.81400890400005)",10027
"1318",230741754,"July",11,2021,14:15:00,"MANHATTAN",32,0,NA,FALSE,"25-44","M","BLACK","45-64","M","BLACK",1001154,240559,40.8269464590001,-73.938921665,"POINT (-73.93892166499995 40.826946459000055)",10039
"1319",233766393,"September",17,2021,20:02:00,"BROOKLYN",81,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1005786,187336,40.680852825,-73.9223551689999,"POINT (-73.92235516899994 40.680852825000045)",11233
"1320",227551204,"April",29,2021,19:30:00,"BROOKLYN",90,0,"RESTAURANT/DINER",FALSE,"18-24","M","BLACK","45-64","M","WHITE HISPANIC",994854,197852,40.709736653,-73.961753034,"POINT (-73.96175303399998 40.70973665300004)",11211
"1321",229643172,"June",16,2021,23:22:00,"BRONX",52,0,NA,TRUE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK",1014313,254123,40.864140648,-73.891313038,"POINT (-73.89131303799998 40.864140648000046)",10458
"1322",232888013,"August",29,2021,14:30:00,"BRONX",43,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1023454,238929,40.82240175,-73.8583539529999,"POINT (-73.85835395299993 40.82240175000004)",10470
"1323",226803364,"April",9,2021,00:15:00,"BROOKLYN",75,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"<18","M","BLACK",1013807,180663,40.662513797,-73.893465398,"POINT (-73.893465398 40.66251379700003)",11207
"1324",229091710,"June",3,2021,23:30:00,"BROOKLYN",90,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","F","WHITE HISPANIC","25-44","M","WHITE HISPANIC",999645,195120,40.7022309180001,-73.944478244,"POINT (-73.94447824399998 40.702230918000055)",11206
"1325",232331294,"August",16,2021,00:30:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1014905,185861,40.6767774040001,-73.889484104,"POINT (-73.88948410399996 40.67677740400006)",11207
"1326",227182806,"April",21,2021,00:06:00,"BROOKLYN",76,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",986966,188114,40.6830140380001,-73.990208814,"POINT (-73.99020881399997 40.68301403800007)",11231
"1327",227089388,"April",17,2021,02:44:00,"QUEENS",105,0,"COMMERCIAL BLDG",FALSE,NA,NA,NA,"18-24","F","BLACK HISPANIC",1044505,182192,40.6665548620001,-73.782803374,"POINT (-73.78280337399997 40.666554862000055)",11434
"1328",233172870,"September",5,2021,02:44:00,"BRONX",48,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC",1012644,247600,40.8462424940001,-73.897374688,"POINT (-73.89737468799996 40.84624249400008)",10457
"1329",232265328,"August",14,2021,22:37:00,"BRONX",48,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1016727,246207,40.8424050470001,-73.882623929,"POINT (-73.88262392899996 40.84240504700006)",10460
"1330",224969149,"February",28,2021,22:10:00,"BRONX",52,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1017478,256069,40.869470477,-73.879860804,"POINT (-73.87986080399996 40.86947047700004)",10470
"1331",227950650,"May",6,2021,23:28:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","<18","M","BLACK",1010706,243782,40.8357692210001,-73.9043944159999,"POINT (-73.90439441599993 40.83576922100008)",10456
"1332",230247120,"June",30,2021,01:00:00,"QUEENS",105,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1056526,178103,40.655241537,-73.739515962,"POINT (-73.73951596199998 40.655241537000045)",11422
"1333",229493102,"June",12,2021,00:30:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1010608,237548,40.8186589680001,-73.904773059,"POINT (-73.904773059 40.81865896800008)",10456
"1334",222563766,"January",3,2021,21:21:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1005947,235372,40.812699137,-73.921619736,"POINT (-73.92161973599997 40.81269913700004)",10454
"1335",231390984,"July",26,2021,20:35:00,"MANHATTAN",32,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",999879,236455,40.8156844870001,-73.943538222,"POINT (-73.94353822199997 40.815684487000055)",10030
"1336",232291476,"August",13,2021,16:10:00,"BRONX",52,0,"GROCERY/BODEGA",TRUE,"25-44","M","BLACK","18-24","M","BLACK",1013751,253461,40.862325555,-73.893347779,"POINT (-73.89334777899995 40.86232555500004)",10458
"1337",225602528,"March",14,2021,01:00:00,"QUEENS",100,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1039627,155009,40.591975297,-73.800609815,"POINT (-73.80060981499997 40.59197529700003)",11692
"1338",231635822,"July",30,2021,21:15:00,"BROOKLYN",90,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",995261,198569,40.7117041500001,-73.960283822,"POINT (-73.96028382199995 40.71170415000006)",11211
"1339",228890010,"May",30,2021,23:38:00,"QUEENS",115,0,"PVT HOUSE",TRUE,"25-44","M","BLACK","25-44","M","WHITE",1018835,216957,40.7621138810001,-73.875155922,"POINT (-73.87515592199998 40.76211388100006)",11369
"1340",231641623,"August",1,2021,04:13:00,"BRONX",48,2,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1017239,246250,40.842521172,-73.8807732619999,"POINT (-73.88077326199993 40.84252117200003)",10460
"1341",234101080,"September",24,2021,22:47:00,"QUEENS",102,0,NA,TRUE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1024784,187243,40.680530955,-73.8538601,"POINT (-73.85386009999998 40.680530955000044)",11416
"1342",228049711,"May",11,2021,23:55:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1004006,171400,40.637116168,-73.928819496,"POINT (-73.92881949599996 40.63711616800003)",11234
"1343",228162572,"May",13,2021,11:02:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1004396,239361,40.8236514910001,-73.9272108389999,"POINT (-73.92721083899994 40.82365149100008)",10451
"1344",227344201,"April",23,2021,21:19:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1009905,180751,40.6627675030001,-73.907529526,"POINT (-73.90752952599996 40.662767503000055)",11212
"1345",233147096,"September",3,2021,23:24:00,"BRONX",52,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1010435,252973,40.8609966010001,-73.905337866,"POINT (-73.90533786599997 40.86099660100007)",10468
"1346",228890008,"May",30,2021,19:42:00,"BRONX",47,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1022876,263648,40.8902504860001,-73.8602998809999,"POINT (-73.86029988099993 40.89025048600007)",10466
"1347",232497427,"August",19,2021,21:30:00,"QUEENS",113,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1048357,195417,40.702827294,-73.7687925069999,"POINT (-73.76879250699994 40.70282729400003)",11412
"1348",233172869,"September",5,2021,04:20:00,"BRONX",47,0,NA,FALSE,NA,NA,NA,"25-44","F","BLACK",1026055,269635,40.9066683770001,-73.84876479,"POINT (-73.84876478999998 40.90666837700008)",10470
"1349",226229891,"March",28,2021,19:05:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",999369,172510,40.640172009,-73.945524368,"POINT (-73.94552436799995 40.640172009000025)",11203
"1350",234070579,"September",25,2021,22:44:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",1015238,181508,40.6648282410001,-73.888303584,"POINT (-73.88830358399997 40.66482824100007)",11207
"1351",224465136,"February",16,2021,07:40:00,"QUEENS",100,0,NA,FALSE,NA,NA,NA,"25-44","F","BLACK",1037776,153560,40.5880094620001,-73.807286023,"POINT (-73.80728602299997 40.58800946200005)",11693
"1352",233886293,"September",21,2021,15:09:00,"BROOKLYN",84,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",988338,191610,40.6926092300001,-73.9852599009999,"POINT (-73.98525990099995 40.69260923000007)",11201
"1353",228917762,"May",31,2021,20:20:00,"STATEN ISLAND",120,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",961361,160963,40.6084612440001,-74.082436361,"POINT (-74.08243636099996 40.608461244000075)",10304
"1354",224659382,"February",20,2021,15:00:00,"STATEN ISLAND",120,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",961472,164727,40.618792931,-74.082049292,"POINT (-74.08204929199997 40.61879293100003)",10304
"1355",231669711,"August",2,2021,10:39:00,"QUEENS",101,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"45-64","M","BLACK",1052923,160645,40.6073518750001,-73.752678885,"POINT (-73.75267888499997 40.60735187500006)",11691
"1356",228730773,"May",26,2021,16:46:00,"MANHATTAN",23,0,NA,FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC",999481,226053,40.7871345390001,-73.944999678,"POINT (-73.944999678 40.78713453900008)",10035
"1357",232978774,"August",31,2021,21:00:00,"QUEENS",103,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1042205,192405,40.694602509,-73.791006201,"POINT (-73.79100620099996 40.69460250900005)",11433
"1358",225485720,"March",11,2021,00:23:00,"BROOKLYN",70,0,NA,TRUE,"25-44","M","BLACK","18-24","M","BLACK",996566,164613,40.6185007490001,-73.9556385989999,"POINT (-73.95563859899994 40.61850074900008)",11230
"1359",222539215,"January",1,2021,01:11:00,"QUEENS",102,0,"HOTEL/MOTEL",TRUE,NA,NA,NA,"18-24","M","BLACK",1032172,198977,40.712701087,-73.827139975,"POINT (-73.82713997499997 40.71270108700002)",11415
"1360",233080845,"September",2,2021,17:42:00,"BRONX",41,0,NA,FALSE,"<18","M","BLACK","<18","M","BLACK",1014604,238800,40.8220825270001,-73.890330326,"POINT (-73.89033032599998 40.82208252700008)",10459
"1361",234143772,"September",27,2021,20:38:00,"MANHATTAN",28,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",996405,232464,40.8047357610001,-73.956096041,"POINT (-73.95609604099997 40.80473576100008)",10026
"1362",226896344,"April",13,2021,13:20:00,"BRONX",40,0,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK",1007157,238626,40.821627397,-73.917237434,"POINT (-73.91723743399997 40.82162739700004)",10451
"1363",231637053,"July",31,2021,22:36:00,"QUEENS",115,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1018623,214936,40.756567585,-73.875931534,"POINT (-73.87593153399997 40.75656758500002)",11369
"1364",226086063,"March",24,2021,00:05:00,"MANHATTAN",28,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",997792,231694,40.8026203060001,-73.951087574,"POINT (-73.95108757399998 40.802620306000044)",10026
"1365",229188687,"June",5,2021,21:30:00,"QUEENS",101,0,"PVT HOUSE",FALSE,"25-44","M","BLACK","<18","M","BLACK",1046325,156118,40.594974893,-73.7764827629999,"POINT (-73.77648276299993 40.59497489300003)",11691
"1366",228679853,"May",25,2021,10:00:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1009945,244103,40.836652519,-73.907143295,"POINT (-73.90714329499998 40.83665251900004)",10470
"1367",232444799,"August",18,2021,03:10:00,"MANHATTAN",34,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1005747,253516,40.862499631,-73.922284097,"POINT (-73.922284097 40.86249963100005)",10034
"1368",228672737,"May",25,2021,18:01:00,"BRONX",48,0,NA,TRUE,"18-24","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1013843,247870,40.846979627,-73.893039857,"POINT (-73.89303985699996 40.846979627000046)",10457
"1369",223046899,"January",13,2021,01:45:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1008135,235470,40.8129624740001,-73.913715109,"POINT (-73.91371510899995 40.81296247400008)",10455
"1370",231965177,"August",7,2021,02:44:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK",1006042,182535,40.667674536,-73.9214477039999,"POINT (-73.92144770399995 40.66767453600005)",11233
"1371",230418795,"July",2,2021,19:34:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1013336,238224,40.820505836,-73.894914192,"POINT (-73.89491419199999 40.820505836000045)",10459
"1372",229540934,"June",14,2021,21:20:00,"QUEENS",103,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1048517,198601,40.711565433,-73.768185063,"POINT (-73.76818506299998 40.71156543300003)",11423
"1373",230508669,"July",6,2021,11:48:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC",1006936,234238,40.809584138,-73.918050748,"POINT (-73.91805074799998 40.80958413800005)",10454
"1374",232291899,"August",14,2021,04:11:00,"BRONX",46,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1008497,248717,40.8493206900001,-73.912359481,"POINT (-73.91235948099995 40.84932069000007)",10453
"1375",223801321,"January",31,2021,21:53:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC",999453,228508,40.793872902,-73.945095234,"POINT (-73.94509523399995 40.79387290200003)",10029
"1376",232888017,"August",29,2021,17:44:00,"QUEENS",106,0,"GAS STATION",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1028502,187094,40.6801041780001,-73.840456224,"POINT (-73.840456224 40.68010417800008)",11417
"1377",232193235,"August",13,2021,01:00:00,"QUEENS",109,0,"BAR/NIGHT CLUB",FALSE,"18-24","M","BLACK","18-24","F","BLACK",1031552,216518,40.7608500490001,-73.829253066,"POINT (-73.82925306599996 40.760850049000055)",11354
"1378",233429421,"September",11,2021,20:20:00,"MANHATTAN",26,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",995572,235674,40.81354743,-73.9590995299999,"POINT (-73.95909952999993 40.81354743000002)",10027
"1379",232733332,"August",25,2021,15:50:00,"STATEN ISLAND",120,0,"BEAUTY/NAIL SALON",FALSE,NA,NA,NA,"25-44","F","WHITE HISPANIC",962505,171812,40.638242355,-74.078351189,"POINT (-74.078351189 40.638242355000045)",10301
"1380",232632360,"August",23,2021,22:25:00,"BRONX",40,0,NA,TRUE,"25-44","M","ASIAN / PACIFIC ISLANDER","25-44","M","BLACK",1007772,238761,40.8219963170001,-73.9150149399999,"POINT (-73.91501493999993 40.82199631700007)",10451
"1381",234261153,"September",29,2021,18:15:00,"BROOKLYN",79,0,NA,TRUE,"18-24","M","WHITE HISPANIC","<18","M","BLACK",995963,188713,40.6846508240001,-73.957768786,"POINT (-73.95776878599996 40.68465082400007)",11238
"1382",232291903,"August",15,2021,23:24:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",997242,193691,40.6983125020001,-73.953147596,"POINT (-73.95314759599995 40.69831250200008)",11205
"1383",233253333,"September",7,2021,21:07:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1011245,185500,40.675798458,-73.9026805619999,"POINT (-73.90268056199994 40.67579845800003)",11207
"1384",228307362,"May",17,2021,19:24:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1013068,238404,40.821000763,-73.8958816969999,"POINT (-73.89588169699994 40.82100076300003)",10459
"1385",229091710,"June",3,2021,23:30:00,"BROOKLYN",90,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","WHITE HISPANIC","25-44","F","WHITE HISPANIC",999645,195120,40.7022309180001,-73.944478244,"POINT (-73.94447824399998 40.702230918000055)",11206
"1386",233253728,"September",6,2021,19:52:00,"BRONX",49,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1025607,255397,40.867591702,-73.850473425,"POINT (-73.85047342499998 40.86759170200002)",10469
"1387",224870294,"February",25,2021,20:58:00,"BROOKLYN",69,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1012853,176538,40.651194715,-73.896921514,"POINT (-73.89692151399998 40.65119471500003)",11236
"1388",225339882,"March",8,2021,22:00:00,"BROOKLYN",90,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK",994231,196250,40.7053402650001,-73.964002557,"POINT (-73.96400255699997 40.705340265000075)",11249
"1389",232132668,"August",11,2021,12:40:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","45-64","M","BLACK HISPANIC",1010097,237401,40.8182570050001,-73.906619807,"POINT (-73.90661980699997 40.81825700500008)",10456
"1390",222890075,"January",10,2021,19:46:00,"BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"<18","M","BLACK",1015829,179160,40.6583814150001,-73.886184293,"POINT (-73.88618429299999 40.65838141500007)",11207
"1391",230889070,"July",15,2021,22:42:00,"BROOKLYN",63,0,"RESTAURANT/DINER",FALSE,NA,NA,NA,"<18","M","BLACK",1007198,165262,40.620260961,-73.91733942,"POINT (-73.91733941999998 40.620260961000035)",11234
"1392",232497425,"August",19,2021,13:49:00,"BROOKLYN",69,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1015294,173667,40.643306226,-73.888137822,"POINT (-73.88813782199998 40.64330622600005)",11236
"1393",231965278,"August",7,2021,23:57:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"<18","M","WHITE HISPANIC","<18","M","BLACK",1011489,239285,40.8234238690001,-73.9015830609999,"POINT (-73.90158306099994 40.823423869000074)",10456
"1394",233763098,"September",18,2021,03:24:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","F","BLACK",1004006,171400,40.637116168,-73.928819496,"POINT (-73.92881949599996 40.63711616800003)",11234
"1395",229034591,"June",2,2021,17:59:00,"QUEENS",113,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1044553,188701,40.6844202230001,-73.7825721139999,"POINT (-73.78257211399993 40.684420223000075)",11434
"1396",232933075,"August",31,2021,04:37:00,"BRONX",44,0,NA,TRUE,"<18","M","BLACK","25-44","M","BLACK HISPANIC",1007818,245734,40.841135071,-73.914824242,"POINT (-73.91482424199995 40.841135071000046)",10452
"1397",231562494,"July",29,2021,23:47:00,"MANHATTAN",34,0,NA,FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC",1003674,251082,40.8558238370001,-73.929785592,"POINT (-73.92978559199997 40.85582383700005)",10040
"1398",225168410,"March",4,2021,13:17:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1007292,238953,40.8225245680001,-73.91674855,"POINT (-73.91674854999997 40.82252456800006)",10451
"1399",226654024,"April",7,2021,00:24:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",1011763,244572,40.837934311,-73.9005713779999,"POINT (-73.90057137799994 40.837934311000026)",10457
"1400",228482607,"May",20,2021,20:30:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1017314,184900,40.6741310080001,-73.880803906,"POINT (-73.88080390599998 40.67413100800008)",11208
"1401",231133997,"July",20,2021,19:35:00,"STATEN ISLAND",120,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC",951787,170045,40.6333595200001,-74.1169608399999,"POINT (-74.11696083999993 40.633359520000056)",10310
"1402",224228316,"February",10,2021,02:01:00,"BROOKLYN",76,0,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",982236,185404,40.675575887,-74.0072621799999,"POINT (-74.00726217999993 40.67557588700004)",11231
"1403",229283290,"June",8,2021,18:00:00,"QUEENS",100,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1040328,154994,40.5919297180001,-73.798085913,"POINT (-73.79808591299998 40.59192971800008)",11692
