"incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat","zipcode","new_georeferenced_column"
233837211,"September",21,2021,03:10:00,"BRONX",42,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1014716,241733,40.8301323860001,-73.889912345,NA,10459,"POINT (-73.88991234499997 40.83013238600006)"
227497352,"April",28,2021,23:33:00,"MANHATTAN",26,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",996130,235208,40.8122676570001,-73.957084521,NA,10027,"POINT (-73.95708452099996 40.81226765700006)"
224287396,"February",12,2021,03:12:00,"BROOKLYN",76,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK",982324,185643,40.676231908,-74.0069449969999,NA,11231,"POINT (-74.00694499699993 40.676231908000034)"
229643177,"June",16,2021,21:50:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"45-64","M","BLACK",996145,190379,40.68922337,-73.957109621,NA,11205,"POINT (-73.95710962099997 40.689223370000036)"
225620486,"March",13,2021,10:15:00,"BROOKLYN",69,0,NA,TRUE,"25-44","M","BLACK","<18","M","BLACK",1007751,172325,40.63964595,-73.915322843,NA,11236,"POINT (-73.91532284299996 40.639645950000045)"
234208835,"September",28,2021,18:45:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1014557,181661,40.6652505490001,-73.890757594,NA,11207,"POINT (-73.890757594 40.66525054900006)"
230482153,"July",5,2021,04:54:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1009487,235826,40.813935836,-73.908829574,NA,10455,"POINT (-73.90882957399998 40.813935836000034)"
223827862,"February",1,2021,22:20:00,"BRONX",48,0,"MULTI DWELL - APT BUILD",FALSE,"<18","M","WHITE HISPANIC","25-44","F","BLACK HISPANIC",1013207,249659,40.85189201,-73.8953309,NA,10457,"POINT (-73.89533089999998 40.85189201000002)"
233031254,"September",1,2021,17:31:00,"BROOKLYN",69,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1009166,174606,40.645902936,-73.910215906,NA,11236,"POINT (-73.91021590599996 40.64590293600002)"
225620485,"March",12,2021,20:16:00,"QUEENS",114,0,NA,TRUE,"25-44","M","WHITE HISPANIC","25-44","F","BLACK HISPANIC",1008461,214709,40.755978193,-73.91261223,NA,11103,"POINT (-73.91261222999998 40.75597819300003)"
229643172,"June",16,2021,23:22:00,"BRONX",52,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1014313,254123,40.864140648,-73.891313038,NA,10458,"POINT (-73.89131303799998 40.864140648000046)"
229161010,"June",6,2021,01:03:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1008669,246692,40.843762188,-73.911745153,NA,10453,"POINT (-73.91174515299997 40.84376218800003)"
231965177,"August",7,2021,02:44:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1006042,182535,40.667674536,-73.9214477039999,NA,11233,"POINT (-73.92144770399995 40.66767453600005)"
224969506,"February",26,2021,00:46:00,"QUEENS",102,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1024373,195284,40.702603491,-73.855294026,NA,11418,"POINT (-73.85529402599997 40.70260349100005)"
230885994,"July",15,2021,23:38:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1001297,176587,40.651358993,-73.938567061,NA,11203,"POINT (-73.93856706099997 40.65135899300003)"
233430862,"September",11,2021,02:38:00,"BROOKLYN",77,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",995908,183618,40.6706662720001,-73.957975908,NA,11225,"POINT (-73.95797590799998 40.67066627200006)"
225275548,"March",6,2021,19:34:00,"BROOKLYN",88,0,"HOSPITAL",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",990485,190586,40.689797334,-73.9775186529999,NA,11217,"POINT (-73.97751865299993 40.68979733400005)"
225779049,"March",17,2021,22:09:00,"BRONX",52,0,"MULTI DWELL - APT BUILD",TRUE,"<18","M","BLACK HISPANIC","18-24","F","WHITE HISPANIC",1019141,259102,40.877788706,-73.8738322,NA,10467,"POINT (-73.87383219999998 40.87778870600005)"
230448647,"July",4,2021,04:17:00,"BRONX",42,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK HISPANIC",1014375,242982,40.8335617000001,-73.891138941,NA,10460,"POINT (-73.89113894099995 40.833561700000075)"
225295736,"March",7,2021,06:15:00,"BROOKLYN",75,0,NA,TRUE,"25-44","M","WHITE HISPANIC","25-44","F","WHITE HISPANIC",1020492,187865,40.6822568150001,-73.869331114,NA,11208,"POINT (-73.86933111399996 40.68225681500007)"
230247121,"June",30,2021,02:08:00,"BRONX",40,0,NA,FALSE,"<18","M","BLACK","18-24","M","BLACK HISPANIC",1009464,238412,40.8210337430001,-73.908902949,NA,10456,"POINT (-73.90890294899998 40.821033743000044)"
228865037,"May",29,2021,00:11:00,"BROOKLYN",77,0,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK","18-24","M","BLACK",1005507,185647,40.676217578,-73.9233664069999,NA,11233,"POINT (-73.92336640699995 40.67621757800004)"
222563766,"January",3,2021,21:21:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","18-24","M","BLACK",1005947,235372,40.812699137,-73.921619736,NA,10454,"POINT (-73.92161973599997 40.81269913700004)"
228307363,"May",17,2021,21:34:00,"MANHATTAN",23,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1001364,227898,40.7921951230001,-73.938195142,NA,10035,"POINT (-73.93819514199998 40.792195123000056)"
229822601,"June",19,2021,00:39:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1010169,244577,40.8379528570001,-73.90633196,NA,10456,"POINT (-73.90633196 40.83795285700006)"
229507545,"June",12,2021,05:51:00,"BRONX",41,0,NA,TRUE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1011478,235598,40.813304128,-73.901637764,NA,10455,"POINT (-73.90163776399999 40.81330412800003)"
229091710,"June",3,2021,23:30:00,"BROOKLYN",90,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",999645,195120,40.7022309180001,-73.944478244,NA,11206,"POINT (-73.94447824399998 40.702230918000055)"
233307766,"September",8,2021,13:59:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","45-64","M","BLACK",1010710,243025,40.8336914630001,-73.904382947,NA,10456,"POINT (-73.904382947 40.833691463000044)"
232072690,"August",10,2021,01:08:00,"QUEENS",102,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1023038,187138,40.680250577,-73.860155725,NA,11416,"POINT (-73.86015572499997 40.68025057700004)"
225385469,"March",9,2021,15:30:00,"BRONX",43,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",1018876,241924,40.8306412970001,-73.874879189,NA,10472,"POINT (-73.87487918899996 40.83064129700006)"
225602529,"March",14,2021,05:00:00,"BRONX",44,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1006490,244533,40.8378421210001,-73.9196277519999,NA,10452,"POINT (-73.91962775199994 40.837842121000044)"
223505519,"January",23,2021,21:15:00,"QUEENS",110,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",1016436,211487,40.7471091900001,-73.883842046,NA,11373,"POINT (-73.88384204599998 40.74710919000006)"
228262995,"May",15,2021,21:07:00,"BRONX",44,0,NA,TRUE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1010688,245851,40.841448077,-73.904451309,NA,10457,"POINT (-73.90445130899997 40.841448077000045)"
231965179,"August",8,2021,00:30:00,"BROOKLYN",75,0,NA,TRUE,NA,NA,NA,"45-64","M","BLACK",1015110,178038,40.655304308,-73.888780847,NA,11207,"POINT (-73.88878084699996 40.65530430800004)"
226542633,"April",5,2021,21:53:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",998034,188480,40.68400831,-73.9503020189999,NA,11216,"POINT (-73.95030201899993 40.68400831000002)"
232978778,"August",31,2021,01:01:00,"BRONX",42,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",1012810,242232,40.831508366,-73.8967975589999,NA,10459,"POINT (-73.89679755899994 40.83150836600004)"
223298155,"January",19,2021,18:11:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"<18","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1022040,240165,40.825800379,-73.86345589,NA,10472,"POINT (-73.86345588999995 40.825800379000036)"
227433672,"April",27,2021,22:08:00,"BROOKLYN",81,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","F","BLACK",1003248,189819,40.6876739030001,-73.931498714,NA,11221,"POINT (-73.93149871399999 40.687673903000075)"
227089749,"April",17,2021,18:30:00,"MANHATTAN",32,0,NA,FALSE,"25-44","M","BLACK HISPANIC","18-24","M","BLACK",1000445,235515,40.8131034310001,-73.941495689,NA,10037,"POINT (-73.94149568899996 40.81310343100006)"
228162573,"May",13,2021,21:30:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1010706,243782,40.8357692210001,-73.9043944159999,NA,10456,"POINT (-73.90439441599993 40.83576922100008)"
230717903,"July",11,2021,01:09:00,"BROOKLYN",79,0,NA,FALSE,"<18","F","WHITE HISPANIC","45-64","M","BLACK",996546,187436,40.6811449590001,-73.9556690379999,NA,11216,"POINT (-73.95566903799994 40.68114495900005)"
231326500,"July",23,2021,18:08:00,"BROOKLYN",71,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1002948,182618,40.667909427,-73.9326004279999,NA,11213,"POINT (-73.93260042799993 40.66790942700004)"
233149851,"September",4,2021,20:18:00,"MANHATTAN",32,0,NA,FALSE,"18-24","M","BLACK","<18","M","BLACK",998593,235938,40.8142676480001,-73.948185286,NA,10039,"POINT (-73.94818528599995 40.814267648000055)"
228917764,"May",31,2021,22:20:00,"BRONX",40,0,NA,FALSE,"45-64","M","BLACK","45-64","M","BLACK",1007164,239140,40.823038163,-73.917210387,NA,10451,"POINT (-73.91721038699995 40.82303816300004)"
228425702,"May",19,2021,23:22:00,"MANHATTAN",28,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",997790,230775,40.8000979060001,-73.9510966509999,NA,10026,"POINT (-73.95109665099994 40.80009790600008)"
230563799,"July",7,2021,23:03:00,"MANHATTAN",32,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK HISPANIC",1000038,238903,40.822403275,-73.94295804,NA,10030,"POINT (-73.94295803999995 40.82240327500005)"
230193605,"June",28,2021,18:50:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"45-64","M","BLACK",1010363,182581,40.667789106,-73.905871605,NA,11212,"POINT (-73.90587160499997 40.667789106000036)"
228730774,"May",26,2021,19:51:00,"BROOKLYN",77,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1004580,183838,40.671254457,-73.926713851,NA,11213,"POINT (-73.926713851 40.67125445700003)"
224642509,"February",20,2021,18:40:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",999790,187056,40.680096845,-73.943973892,NA,11216,"POINT (-73.94397389199997 40.68009684500004)"
227344197,"April",24,2021,22:09:00,"MANHATTAN",33,0,"MULTI DWELL - APT BUILD",TRUE,"45-64","M","BLACK HISPANIC","45-64","F","BLACK HISPANIC",1001388,245170,40.839601874,-73.9380643649999,NA,10032,"POINT (-73.93806436499993 40.83960187400004)"
222560300,"January",3,2021,19:00:00,"QUEENS",105,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",1054092,184886,40.6738788260001,-73.7482178779999,NA,11413,"POINT (-73.74821787799993 40.67387882600008)"
232978773,"August",31,2021,23:21:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1001948,173496,40.6428735900001,-73.936229082,NA,11203,"POINT (-73.93622908199995 40.64287359000008)"
234143774,"September",27,2021,14:55:00,"BRONX",47,0,NA,FALSE,"25-44","M","BLACK","<18","M","BLACK",1023152,263533,40.889933635,-73.859302322,NA,10466,"POINT (-73.85930232199998 40.889933635000034)"
226896101,"April",13,2021,21:27:00,"BRONX",52,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1010676,253888,40.8635072810001,-73.904463,NA,10468,"POINT (-73.90446299999998 40.86350728100007)"
226088861,"March",24,2021,20:51:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1005280,245734,40.84114148,-73.923996834,NA,10452,"POINT (-73.923996834 40.84114148000003)"
225297069,"March",7,2021,21:17:00,"BROOKLYN",71,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","UNKNOWN","M","WHITE HISPANIC",995792,178767,40.657351503,-73.958402376,NA,11225,"POINT (-73.95840237599998 40.65735150300002)"
231637053,"July",31,2021,22:36:00,"QUEENS",115,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1018623,214936,40.756567585,-73.875931534,NA,11369,"POINT (-73.87593153399997 40.75656758500002)"
228630115,"May",24,2021,00:53:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",1008250,234269,40.809665753,-73.913303958,NA,10454,"POINT (-73.91330395799997 40.80966575300005)"
223046900,"January",13,2021,12:05:00,"BROOKLYN",63,0,NA,FALSE,"18-24","M","BLACK","18-24","M","WHITE HISPANIC",1004887,165697,40.6214606300001,-73.925662643,NA,11234,"POINT (-73.92566264299995 40.62146063000005)"
233942904,"September",22,2021,20:18:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",1004233,181497,40.6648297240001,-73.9279716899999,NA,11213,"POINT (-73.92797168999994 40.66482972400007)"
228049710,"May",11,2021,17:04:00,"BROOKLYN",73,0,NA,FALSE,"18-24","M","BLACK","<18","M","BLACK",1007763,185203,40.674993193,-73.9152347039999,NA,11233,"POINT (-73.91523470399994 40.67499319300003)"
233564842,"September",14,2021,17:38:00,"BROOKLYN",63,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1002200,168831,40.630068652,-73.9353334429999,NA,11210,"POINT (-73.93533344299993 40.630068652000034)"
230421165,"July",2,2021,02:19:00,"BROOKLYN",79,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",1000382,192387,40.694728158,-73.9418267469999,NA,11206,"POINT (-73.94182674699994 40.69472815800003)"
224969508,"February",28,2021,23:40:00,"MANHATTAN",24,0,"GROCERY/BODEGA",FALSE,NA,NA,NA,"18-24","M","BLACK",994327,230100,40.7982498420001,-73.9636055889999,NA,10025,"POINT (-73.96360558899994 40.79824984200008)"
227950640,"May",5,2021,15:23:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1010337,243009,40.833648657,-73.905730918,NA,10456,"POINT (-73.90573091799997 40.83364865700002)"
232390407,"August",17,2021,13:00:00,"BRONX",41,0,"COMMERCIAL BLDG",TRUE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",1015966,235235,40.812292824,-73.885426178,NA,10474,"POINT (-73.885426178 40.812292824000046)"
229283287,"June",8,2021,04:10:00,"BROOKLYN",79,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1001523,192971,40.6963289490001,-73.937710613,NA,11206,"POINT (-73.93771061299998 40.696328949000076)"
224412024,"February",15,2021,07:10:00,"BRONX",48,0,"GAS STATION",FALSE,"18-24","M","WHITE HISPANIC","45-64","M","BLACK HISPANIC",1011588,247981,40.847291559,-73.901189919,NA,10457,"POINT (-73.90118991899999 40.84729155900004)"
228559113,"May",22,2021,23:48:00,"BRONX",42,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1010769,244832,40.838650976,-73.9041625939999,NA,10457,"POINT (-73.90416259399994 40.83865097600005)"
231631686,"July",31,2021,22:40:00,"BROOKLYN",75,0,NA,FALSE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",1019860,189120,40.685704066,-73.871603151,NA,11208,"POINT (-73.871603151 40.68570406600002)"
227182807,"April",21,2021,01:15:00,"MANHATTAN",34,0,NA,TRUE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",1006930,254095,40.8640858520001,-73.918005281,NA,10034,"POINT (-73.91800528099996 40.864085852000066)"
232194971,"August",13,2021,01:11:00,"BROOKLYN",90,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",999165,196220,40.705250982,-73.946206963,NA,11206,"POINT (-73.94620696299995 40.705250982000045)"
233147093,"September",5,2021,00:25:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1017119,183909,40.6714116630001,-73.8815117239999,NA,11208,"POINT (-73.88151172399995 40.67141166300007)"
232888019,"August",27,2021,00:06:00,"MANHATTAN",33,0,NA,FALSE,"25-44","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC",999973,243933,40.836209301,-73.943181103,NA,10032,"POINT (-73.94318110299997 40.836209301000046)"
232299784,"August",16,2021,00:26:00,"BROOKLYN",81,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","F","BLACK",1001469,191733,40.692931032,-73.9379085149999,NA,11221,"POINT (-73.93790851499993 40.69293103200005)"
231390983,"July",26,2021,20:15:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",998486,187457,40.6811996920001,-73.9486744549999,NA,11216,"POINT (-73.94867445499993 40.681199692000064)"
222890073,"January",10,2021,20:30:00,"QUEENS",113,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1048551,187251,40.6804121750001,-73.768170772,NA,11434,"POINT (-73.76817077199998 40.68041217500007)"
233828150,"September",20,2021,16:15:00,"BROOKLYN",94,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"45-64","M","BLACK",1001768,200786,40.7177787960001,-73.93680675,NA,11211,"POINT (-73.93680674999997 40.71777879600006)"
232264783,"August",13,2021,15:55:00,"QUEENS",113,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK",1044795,188802,40.6846957920001,-73.781698652,NA,11434,"POINT (-73.781698652 40.68469579200007)"
233765080,"September",18,2021,05:10:00,"BRONX",47,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1023551,263366,40.8894735050001,-73.857860217,NA,10466,"POINT (-73.85786021699995 40.88947350500007)"
227344198,"April",23,2021,13:25:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1004796,180307,40.6615621500001,-73.925945955,NA,11212,"POINT (-73.92594595499997 40.66156215000007)"
232497427,"August",19,2021,21:30:00,"QUEENS",113,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",1048357,195417,40.702827294,-73.7687925069999,NA,11412,"POINT (-73.76879250699994 40.70282729400003)"
226204063,"March",27,2021,19:30:00,"MANHATTAN",7,0,NA,FALSE,"<18","M","BLACK","<18","M","WHITE HISPANIC",990097,200118,40.715960706,-73.978909468,NA,10002,"POINT (-73.97890946799998 40.71596070600003)"
234101081,"September",26,2021,16:20:00,"QUEENS",101,0,"MULTI DWELL - APT BUILD",TRUE,NA,NA,NA,"25-44","M","BLACK",1049812,156595,40.596259048,-73.763922258,NA,11691,"POINT (-73.76392225799998 40.59625904800004)"
232864589,"August",29,2021,03:28:00,"BROOKLYN",88,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",991710,192033,40.6937680670001,-73.9730998219999,NA,11205,"POINT (-73.97309982199994 40.69376806700007)"
222932692,"January",11,2021,23:49:00,"BRONX",47,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","<18","M","BLACK",1020808,262493,40.8870891880001,-73.867785667,NA,10467,"POINT (-73.86778566699996 40.88708918800006)"
224079786,"February",7,2021,14:49:00,"QUEENS",113,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",1052918,192366,40.6944188250001,-73.7523739499999,NA,11412,"POINT (-73.75237394999994 40.69441882500007)"
231110270,"July",20,2021,17:30:00,"MANHATTAN",23,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",998940,228642,40.7942415640001,-73.94694766,NA,10029,"POINT (-73.94694765999998 40.79424156400006)"
228263347,"May",16,2021,16:40:00,"QUEENS",101,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1051414,157742,40.599395325,-73.758142316,NA,11691,"POINT (-73.75814231599996 40.599395325000046)"
231005013,"July",17,2021,13:20:00,"QUEENS",105,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1044871,182226,40.666645687,-73.7814837719999,NA,11434,"POINT (-73.78148377199994 40.66664568700002)"
233173932,"September",4,2021,03:28:00,"BRONX",45,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1032170,260888,40.8826295900001,-73.826705396,NA,10475,"POINT (-73.82670539599997 40.88262959000008)"
223240541,"January",18,2021,20:39:00,"MANHATTAN",9,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",989559,202085,40.7213599880001,-73.980848653,NA,10009,"POINT (-73.98084865299995 40.72135998800008)"
225489748,"March",11,2021,20:35:00,"MANHATTAN",23,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",999501,227549,40.7912406230001,-73.944924059,NA,10029,"POINT (-73.94492405899997 40.79124062300008)"
229507142,"June",11,2021,22:50:00,"QUEENS",113,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",1048630,192944,40.6960375270001,-73.767831547,NA,11412,"POINT (-73.76783154699996 40.696037527000044)"
229188687,"June",5,2021,21:30:00,"QUEENS",101,0,"PVT HOUSE",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1046325,156118,40.594974893,-73.7764827629999,NA,11691,"POINT (-73.77648276299993 40.59497489300003)"
233080843,"September",2,2021,18:32:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",997242,193691,40.6983125020001,-73.953147596,NA,11205,"POINT (-73.95314759599995 40.69831250200008)"
223545276,"January",25,2021,22:05:00,"QUEENS",108,0,NA,FALSE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",1012922,209020,40.7403499860001,-73.8965345889999,NA,11377,"POINT (-73.89653458899994 40.74034998600007)"
230412253,"July",4,2021,00:38:00,"BRONX",42,0,"GROCERY/BODEGA",FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1013401,241249,40.8288083840001,-73.894666205,NA,10459,"POINT (-73.89466620499996 40.82880838400007)"
224701999,"February",22,2021,22:58:00,"BRONX",46,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1010591,250447,40.8540630260001,-73.9047838229999,NA,10453,"POINT (-73.90478382299993 40.85406302600006)"
231433039,"July",27,2021,16:13:00,"MANHATTAN",28,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1000302,233204,40.806760637,-73.942017814,NA,10027,"POINT (-73.94201781399995 40.806760637000025)"
227561751,"April",30,2021,01:44:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1007952,241445,40.8293626500001,-73.9143551069999,NA,10456,"POINT (-73.91435510699995 40.829362650000064)"
227221324,"April",21,2021,15:55:00,"BROOKLYN",79,0,NA,FALSE,"<18","M","BLACK","<18","M","BLACK",999510,186800,40.6793946700001,-73.9449839769999,NA,11216,"POINT (-73.94498397699994 40.67939467000008)"
232263466,"August",13,2021,03:56:00,"QUEENS",106,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",1035200,190461,40.6893097880001,-73.816282003,NA,11419,"POINT (-73.81628200299998 40.68930978800007)"
231941626,"August",6,2021,20:12:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",999218,230194,40.798500915,-73.9459401889999,NA,10037,"POINT (-73.94594018899994 40.798500915000034)"
224079498,"February",6,2021,21:14:00,"BRONX",42,0,NA,TRUE,"25-44","F","WHITE HISPANIC","25-44","M","BLACK",1009784,239429,40.8238242,-73.907742916,NA,10456,"POINT (-73.90774291599996 40.82382420000005)"
230234502,"June",29,2021,23:30:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1008669,246692,40.843762188,-73.911745153,NA,10453,"POINT (-73.91174515299997 40.84376218800003)"
225168409,"March",4,2021,21:18:00,"BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1022060,181954,40.6660259070001,-73.863710865,NA,11208,"POINT (-73.86371086499997 40.66602590700006)"
232888017,"August",29,2021,17:44:00,"QUEENS",106,0,"GAS STATION",TRUE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1028502,187094,40.6801041780001,-73.840456224,NA,11417,"POINT (-73.840456224 40.68010417800008)"
230162223,"June",27,2021,01:05:00,"BRONX",44,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","BLACK",1004352,244652,40.838173866,-73.927353964,NA,10452,"POINT (-73.92735396399996 40.838173866000034)"
232591781,"August",21,2021,04:08:00,"QUEENS",114,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1007354,215392,40.757855814,-73.91660558,NA,11373,"POINT (-73.91660557999995 40.75785581400004)"
231048997,"July",18,2021,23:50:00,"QUEENS",113,0,"PVT HOUSE",FALSE,NA,NA,NA,"45-64","F","BLACK",1051393,184198,40.672011309,-73.7579546979999,NA,11413,"POINT (-73.75795469799993 40.67201130900003)"
227089384,"April",16,2021,16:32:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC",1004626,235172,40.812153337,-73.926392532,NA,10451,"POINT (-73.92639253199997 40.81215333700004)"
228890010,"May",30,2021,23:38:00,"QUEENS",115,0,"PVT HOUSE",TRUE,"25-44","M","BLACK HISPANIC","25-44","M","WHITE",1018835,216957,40.7621138810001,-73.875155922,NA,11369,"POINT (-73.87515592199998 40.76211388100006)"
233431368,"September",12,2021,00:26:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1000144,171210,40.63660243,-73.942734936,NA,11210,"POINT (-73.94273493599997 40.63660243000004)"
232733532,"August",25,2021,18:50:00,"MANHATTAN",32,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",999760,238464,40.821198837,-73.943963492,NA,10030,"POINT (-73.94396349199997 40.82119883700005)"
233307769,"September",8,2021,23:48:00,"BRONX",46,0,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK",1011751,250275,40.853587401,-73.9005913559999,NA,10457,"POINT (-73.90059135599995 40.85358740100002)"
230835284,"July",14,2021,14:10:00,"BROOKLYN",67,0,"GROCERY/BODEGA",TRUE,NA,NA,NA,"18-24","M","BLACK",1004363,178586,40.6568393790001,-73.927511781,NA,11203,"POINT (-73.92751178099996 40.656839379000075)"
