"","incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat","zipcode"
"792",193939353,"February",22,2019,04:11:00,"BRONX",46,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",1010969.4375,248350.765625,40.848308349,-73.903424201,"POINT (-73.90342420099995 40.848308349000035)",10457
"793",199744072,"July",14,2019,00:28:00,"BROOKLYN",73,0,NA,FALSE,"25-44","M","UNKNOWN","45-64","M","BLACK",1009904.75,180751.46875,40.66276879,-73.9075304249999,"POINT (-73.90753042499995 40.66276879000003)",11212
"794",193267668,"February",6,2019,22:26:00,"BROOKLYN",81,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1004227.625,186741.578125,40.6792249260001,-73.927975521,"POINT (-73.92797552099995 40.679224926000074)",11233
"795",204434560,"October",31,2019,14:17:00,"BRONX",52,0,NA,FALSE,NA,NA,NA,"<18","M","WHITE HISPANIC",1012931.5,255857.46875,40.8689058310001,-73.896300223,"POINT (-73.89630022299997 40.86890583100006)",10468
"796",206832555,"December",23,2019,15:31:00,"BROOKLYN",73,0,NA,FALSE,"25-44","M","BLACK","45-64","M","BLACK",1009574.125,180395.546875,40.6617928150001,-73.9087234789999,"POINT (-73.90872347899995 40.66179281500007)",11212
"797",202302188,"September",11,2019,20:00:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",1007015.5625,178099.875,40.65549865,-73.917953274,"POINT (-73.91795327399996 40.655498650000034)",11212
"798",199298013,"July",4,2019,06:20:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","F","BLACK",1008050.25,178717.546875,40.657191303,-73.914222034,"POINT (-73.91422203399998 40.65719130300005)",11212
"799",203041432,"September",27,2019,20:03:00,"QUEENS",101,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"18-24","M","BLACK",1047439.4375,156662.75,40.596462241,-73.772464836,"POINT (-73.77246483599998 40.59646224100004)",11691
"800",198266990,"June",10,2019,02:21:00,"MANHATTAN",30,0,NA,TRUE,"18-24","M","BLACK","25-44","M","BLACK",998886,240181,40.8259130060001,-73.947117528,"POINT (-73.94711752799998 40.825913006000064)",10031
"801",206032523,"December",4,2019,23:12:00,"BROOKLYN",67,0,"MULTI DWELL - APT BUILD",FALSE,"<18","M","BLACK","45-64","F","BLACK",999389.9375,177144.609375,40.652892975,-73.9454385239999,"POINT (-73.94543852399994 40.65289297500004)",11203
"802",195440618,"April",1,2019,22:21:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1010674.4375,239150.078125,40.8230560210001,-73.90452672,"POINT (-73.90452671999998 40.82305602100007)",10456
"803",196043547,"April",15,2019,08:34:00,"QUEENS",113,0,NA,FALSE,"25-44","F","BLACK","25-44","M","BLACK HISPANIC",1043652,190369,40.6890045800001,-73.785806054,"POINT (-73.78580605399998 40.68900458000007)",11433
